Car_Age,Car_Brand,Car_Model,KM Driven,Fuel Type,Transmission Type,Ownership,Price(in Lakhs)
12,Hyundai,i20,34310,Petrol,Manual,1st owner,220000
3,Mahindra,Bolero,36600,Diesel,Manual,1st owner,830000
13,Hyundai,i10,59060,Petrol,Manual,1st owner,139000
5,Honda,Amaze,24940,Petrol,Manual,1st owner,528000
7,Hyundai,Grand i10,11320,Petrol,Manual,1st owner,380000
12,Hyundai,Grand i10,44810,Petrol,Manual,1st owner,217000
12,Maruti,Ertiga,37760,Petrol,Manual,2nd owner,347000
2,Tata,Tiago,39390,CNG,Manual,1st owner,641000
8,Maruti,Swift,55160,Petrol,Manual,1st owner,331000
7,Honda,City,79090,Petrol,Manual,1st owner,665000
11,Honda,Amaze,33180,Petrol,Manual,2nd owner,295000
4,Maruti,Swift,97930,Petrol,Manual,1st owner,470000
7,Maruti,Baleno,84980,Petrol,Manual,1st owner,519000
7,Maruti,Alto 800,13920,Petrol,Manual,1st owner,320000
9,Ford,Ecosport,69470,Petrol,Auto,2nd owner,416000
4,Maruti,Ciaz,82750,Petrol,Auto,2nd owner,676000
5,Renault,TRIBER,96150,Petrol,Manual,1st owner,399000
9,Hyundai,Grand i10,68390,Petrol,Manual,2nd owner,290000
6,Skoda,Rapid,97740,Petrol,Manual,1st owner,622000
3,Tata,Tiago,60800,CNG,Manual,1st owner,530000
3,Tata,NEXON,32130,Diesel,Auto,1st owner,940000
10,Honda,Mobilio,63640,Petrol,Manual,2nd owner,356000
6,Honda,Amaze,74390,CNG,Manual,1st owner,484999
3,Hyundai,NEW I20,37200,Petrol,Auto,1st owner,660000
11,Hyundai,Grand i10,62840,Petrol,Manual,2nd owner,270000
12,Honda,Brio,67770,Petrol,Manual,2nd owner,202999
7,Maruti,Baleno,45950,Petrol,Auto,1st owner,458000
2,Tata,ALTROZ,61080,CNG,Manual,1st owner,775000
6,Renault,TRIBER,35070,Petrol,Manual,1st owner,426999
8,Hyundai,Grand i10,67190,CNG,Manual,1st owner,365000
13,Maruti,Swift,37740,Petrol,Manual,1st owner,222000
11,Maruti,Wagon R 1.0,39910,Petrol,Manual,1st owner,235000
9,Renault,Kwid,56360,Petrol,Manual,1st owner,225999
6,Honda,Amaze,86590,Petrol,Manual,2nd owner,428000
10,Maruti,Swift Dzire,64569,Petrol,Manual,1st owner,322000
6,Datsun,Redi Go,38660,Petrol,Manual,2nd owner,214000
7,Hyundai,Grand i10,56820,Petrol,Manual,1st owner,349000
4,Tata,Harrier,66640,Diesel,Auto,1st owner,1060000
4,Renault,TRIBER,17340,Petrol,Manual,1st owner,535000
7,Renault,Kwid,70190,Petrol,Manual,1st owner,208000
4,Tata,Harrier,72450,Diesel,Auto,1st owner,1176000
3,Tata,Safari,23720,Diesel,Manual,1st owner,1550000
8,Maruti,Dzire,67410,Petrol,Manual,1st owner,438999
6,Renault,Kwid,62510,Petrol,Manual,1st owner,229999
8,Hyundai,Creta,74460,Petrol,Manual,1st owner,662000
3,Maruti,New Wagon-R,41300,CNG,Manual,1st owner,526000
11,Maruti,Ertiga,53230,Petrol,Manual,1st owner,405999
10,Honda,City,68720,Petrol,Manual,1st owner,426000
10,Ford,Ecosport,98540,Petrol,Auto,1st owner,365000
4,KIA,SONET,86250,Diesel,Manual,1st owner,715000
6,Hyundai,Verna,58280,Petrol,Auto,1st owner,856000
6,Renault,TRIBER,46050,Petrol,Manual,2nd owner,415000
13,Honda,City,61270,Petrol,Manual,1st owner,265000
6,Honda,WR-V,35140,Petrol,Manual,1st owner,621000
8,Maruti,Wagon R 1.0,40380,Petrol,Manual,2nd owner,306000
8,Maruti,Baleno,19550,Petrol,Manual,1st owner,447000
11,Hyundai,Grand i10,39820,Petrol,Manual,2nd owner,225000
8,Hyundai,Creta,100000,Petrol,Manual,1st owner,659000
5,KIA,SELTOS,59900,Diesel,Auto,1st owner,1054000
9,Maruti,Baleno,98680,Petrol,Manual,1st owner,438000
8,Maruti,Baleno,65030,Petrol,Manual,1st owner,361000
3,Renault,TRIBER,81840,Petrol,Manual,2nd owner,443000
5,Maruti,Baleno,72230,Petrol,Manual,1st owner,584000
10,Hyundai,Grand i10,75780,CNG,Manual,1st owner,324000
8,Maruti,Baleno,64410,Petrol,Manual,2nd owner,380000
7,Hyundai,Creta,46470,Petrol,Manual,1st owner,653000
10,Hyundai,Grand i10,44430,CNG,Manual,1st owner,291000
3,Tata,TIGOR,68410,CNG,Manual,1st owner,535000
7,Hyundai,Creta,82490,Petrol,Auto,1st owner,718000
6,Maruti,Alto K10,18650,Petrol,Manual,1st owner,326000
9,Hyundai,Grand i10,72660,Petrol,Manual,2nd owner,327000
3,Hyundai,VENUE,71310,Petrol,Manual,1st owner,722000
4,Skoda,Rapid,28000,Petrol,Auto,1st owner,825000
12,Maruti,Swift Dzire,65519,CNG,Manual,1st owner,299000
7,Maruti,Wagon R 1.0,33360,Petrol,Manual,1st owner,340000
8,Hyundai,Creta,67120,Petrol,Manual,2nd owner,574000
6,Maruti,Celerio,53590,Petrol,Auto,1st owner,453000
12,Honda,Amaze,51450,Petrol,Manual,2nd owner,233000
9,Maruti,Alto K10,50810,Petrol,Manual,2nd owner,233000
11,Maruti,Ertiga,37190,Petrol,Manual,1st owner,391000
7,Maruti,Baleno,39160,Petrol,Manual,1st owner,461000
6,Mahindra,XUV500,41870,Diesel,Manual,1st owner,648000
11,Hyundai,Grand i10,48390,Petrol,Manual,1st owner,316000
7,Maruti,Ciaz,93280,Petrol,Manual,1st owner,587000
11,Hyundai,Grand i10,58040,Petrol,Manual,2nd owner,227999
10,Hyundai,Grand i10,58460,Petrol,Manual,1st owner,309000
11,Hyundai,Grand i10,50140,Petrol,Manual,2nd owner,279000
4,Tata,Harrier,62470,Diesel,Manual,1st owner,1060000
6,Renault,TRIBER,33200,Petrol,Manual,1st owner,394000
10,Honda,City,56800,Petrol,Auto,1st owner,578000
10,Ford,Ecosport,71660,Petrol,Auto,2nd owner,397000
3,Tata,NEXON,50450,Petrol,Manual,1st owner,729000
11,Maruti,Wagon R 1.0,34060,Petrol,Manual,1st owner,212000
4,Renault,Kiger,59990,Petrol,Auto,1st owner,623000
11,Hyundai,Grand i10,42110,Petrol,Manual,2nd owner,302000
10,Honda,City,24680,Petrol,Manual,1st owner,440000
10,Hyundai,Elite i20,54670,Petrol,Manual,2nd owner,305000
2,Maruti,BREZZA,12290,Petrol,Manual,1st owner,986999
3,Honda,Amaze,52850,Petrol,Manual,1st owner,530000
9,Hyundai,Grand i10,87120,CNG,Manual,1st owner,338000
12,BMW,3 Series,88240,Diesel,Auto,1st owner,725000
10,Mercedes,Benz E Class,95400,Diesel,Auto,2nd owner,1075000
8,BMW,5 Series,68270,Diesel,Auto,1st owner,1875000
6,BMW,5 Series,10860,Diesel,Auto,1st owner,3375000
3,Toyota,Fortuner,32770,Diesel,Auto,1st owner,3800000
8,Volvo,S60,52790,Diesel,Auto,1st owner,1300000
8,Landrover,DISCOVERY SPORT,78960,Petrol,Auto,1st owner,2390000
9,Audi,Q7,80820,Diesel,Auto,1st owner,2400000
14,Mercedes,Benz C Class,36500,Petrol,Auto,2nd owner,650000
8,Audi,A6,29500,Diesel,Auto,1st owner,1975000
7,BMW,5 Series,38500,Petrol,Auto,1st owner,3300000
6,Mercedes,Benz S Class,43360,Diesel,Auto,1st owner,6000000
3,Mercedes,Benz E Class,10050,Diesel,Auto,1st owner,5990000
6,Audi,A4,81520,Petrol,Auto,1st owner,2155000
8,Mercedes,Benz C Class,19050,Diesel,Auto,1st owner,2175000
6,Mercedes,Benz GLA Class,52000,Diesel,Auto,2nd owner,1975000
10,Mercedes,Benz CLA Class,97380,Diesel,Auto,1st owner,1295000
9,BMW,X1,82850,Diesel,Auto,2nd owner,1175000
11,BMW,Z4,37580,Petrol,Auto,3rd owner,3990000
9,BMW,7 Series,37430,Petrol,Auto,2nd owner,4490000
7,BMW,5 Series,61000,Petrol,Auto,2nd owner,3490000
8,Landrover,DISCOVERY SPORT,69000,Diesel,Auto,2nd owner,2900000
9,BMW,5 Series,58640,Petrol,Auto,1st owner,2490000
11,Mercedes,Benz S Class,83570,Petrol,Auto,1st owner,4290000
7,Toyota,Fortuner,170000,Diesel,Auto,1st owner,2275000
7,BMW,3 Series,61200,Diesel,Auto,2nd owner,1495000
8,Landrover,DISCOVERY SPORT,81230,Diesel,Auto,1st owner,2490000
8,Mercedes,Benz E Class,120000,Diesel,Auto,2nd owner,2000000
7,Audi,A3,36700,Diesel,Auto,1st owner,1900000
7,BMW,3 Series,65890,Diesel,Auto,1st owner,1695000
10,Mercedes,Benz CLS Class,65700,Diesel,Auto,2nd owner,1900000
9,BMW,3 Series,68270,Diesel,Auto,1st owner,1395000
7,Jaguar,F- PACE,50010,Diesel,Auto,1st owner,2775000
4,Mercedes,Benz GLC COUPE,62000,Diesel,Auto,1st owner,4695000
7,Mercedes,Benz GLA Class,38300,Petrol,Auto,2nd owner,2390000
9,Jaguar,XJ L,24160,Petrol,Auto,1st owner,3990000
5,BMW,X3,41350,Petrol,Auto,2nd owner,3890000
9,Mercedes,Benz C Class,66300,Petrol,Auto,2nd owner,2290000
5,Toyota,Lexus,65610,Hybrid,Auto,2nd owner,4090000
10,Audi,Q7,75200,Diesel,Auto,2nd owner,1250000
9,Mercedes,Benz CLA Class,69250,Diesel,Auto,1st owner,1375000
8,Mercedes,Benz E Class,66000,Diesel,Auto,1st owner,2600000
6,Mercedes,Benz CLA Class,35600,Petrol,Auto,1st owner,2600000
9,Mercedes,Benz S Class,80260,Diesel,Auto,2nd owner,4500000
10,Mercedes,Benz GL Class,130000,Diesel,Auto,1st owner,2700000
8,Mercedes,Benz C Class,39330,Diesel,Auto,1st owner,2200000
4,BMW,X1,20000,Petrol,Auto,1st owner,2800000
9,Porsche,Cayenne,58980,Diesel,Auto,2nd owner,3800000
8,Mercedes,Benz S Class,43280,Diesel,Auto,2nd owner,4500000
8,Mini,Clubman,63090,Petrol,Auto,2nd owner,2600000
6,BMW,3 Series,45600,Diesel,Auto,1st owner,2600000
7,Jaguar,F- PACE,76000,Diesel,Auto,2nd owner,2850000
7,Ford,Endeavour,110000,Diesel,Auto,1st owner,1900000
8,Audi,A6,30000,Diesel,Auto,2nd owner,1750000
7,Landrover,DISCOVERY SPORT,61440,Diesel,Auto,2nd owner,2790000
7,Volkswagen,Polo,57790,Petrol,Manual,1st owner,470000
8,Maruti,Swift,65069,CNG,Manual,1st owner,500000
10,Hyundai,Xcent,32770,Petrol,Manual,1st owner,314000
10,Hyundai,Creta,55020,Petrol,Manual,1st owner,580000
8,Renault,Kwid,50230,Petrol,Manual,2nd owner,198000
1,Tata,PUNCH,8920,Petrol,Manual,1st owner,550000
2,KIA,SELTOS,65230,Petrol,Manual,2nd owner,855000
4,Maruti,Swift,28860,Petrol,Manual,1st owner,523000
5,Tata,Tiago,40860,Petrol,Manual,1st owner,374000
4,Toyota,URBAN CRUISER,36980,Petrol,Manual,1st owner,665000
4,Mahindra,Scorpio,49780,Diesel,Manual,1st owner,1371000
3,Maruti,Alto,4790,Petrol,Manual,1st owner,345000
3,Maruti,Swift,55570,Petrol,Manual,1st owner,525000
2,Hyundai,EXTER,16740,Petrol,Auto,1st owner,780000
4,Hyundai,VENUE,31500,Petrol,Manual,2nd owner,640000
4,Hyundai,VENUE,35260,Petrol,Manual,1st owner,633000
4,Maruti,New Wagon-R,35970,Petrol,Manual,1st owner,397000
4,Hyundai,VENUE,33140,Petrol,Manual,1st owner,602000
4,Hyundai,GRAND I10 NIOS,82250,CNG,Manual,1st owner,515000
1,Maruti,New Wagon-R,12520,Petrol,Manual,1st owner,509999
10,Maruti,Ciaz,95050,Petrol,Manual,1st owner,338000
4,Tata,NEXON,28430,Petrol,Auto,1st owner,679000
8,Honda,WR-V,56990,Petrol,Manual,1st owner,396000
4,Honda,City,31200,Petrol,Auto,1st owner,951000
4,Renault,Kiger,24190,Petrol,Auto,1st owner,596000
8,Skoda,Superb,87280,Petrol,Auto,1st owner,1195000
1,Maruti,Swift,18070,Petrol,Manual,1st owner,568000
1,Maruti,Baleno,21410,Petrol,Auto,1st owner,717000
6,Mahindra,XUV300,56930,Diesel,Manual,1st owner,461000
2,Maruti,Baleno,2220,Petrol,Auto,1st owner,750000
4,Tata,Tiago,20790,Petrol,Manual,1st owner,396000
3,Maruti,Swift,25650,Petrol,Manual,1st owner,550000
3,Skoda,KUSHAQ,52660,Petrol,Manual,1st owner,806000
10,Hyundai,Grand i10,80240,Petrol,Auto,2nd owner,333000
5,Tata,NEXON,72670,Petrol,Manual,1st owner,518000
6,Hyundai,VENUE,82880,Petrol,Auto,1st owner,563000
12,Maruti,Swift Dzire,22960,Petrol,Manual,1st owner,295000
4,Toyota,Fortuner,30490,Diesel,Auto,2nd owner,2695000
2,Hyundai,EXTER,11950,CNG,Manual,1st owner,770000
6,Honda,WR-V,37110,Petrol,Manual,1st owner,455000
1,Tata,TIGOR,31430,CNG,Manual,1st owner,593000
6,Maruti,New Wagon-R,22260,Petrol,Auto,2nd owner,390000
4,Hyundai,Creta,38350,Petrol,Manual,1st owner,1027000
1,Hyundai,Verna,15920,Petrol,Manual,1st owner,1189000
6,Hyundai,Creta,57880,Petrol,Manual,1st owner,725000
3,Mahindra,XUV300,44660,Petrol,Manual,2nd owner,724000
5,Maruti,Ciaz,66590,Petrol,Manual,1st owner,620000
1,Maruti,S PRESSO,5120,Petrol,Auto,1st owner,468000
7,Renault,Duster,52940,Petrol,Manual,2nd owner,387000
4,Maruti,Baleno,150000,Petrol,Manual,1st owner,462000
3,Tata,ALTROZ,18230,Petrol,Manual,1st owner,597000
4,KIA,SONET,22540,Petrol,Manual,1st owner,848000
8,Hyundai,Elite i20,36010,Petrol,Manual,1st owner,412000
2,KIA,SONET,20780,Petrol,Manual,1st owner,765000
4,Tata,NEXON,32830,Petrol,Manual,1st owner,675000
9,Renault,Kwid,32150,Petrol,Manual,2nd owner,202999
3,Hyundai,VENUE,22930,Petrol,Manual,1st owner,815000
7,Hyundai,Creta,40700,Petrol,Auto,2nd owner,732000
6,Ford,Ecosport,51390,Diesel,Manual,1st owner,580000
3,Tata,NEXON,23120,Petrol,Auto,1st owner,851000
4,Maruti,Celerio,3390,Petrol,Auto,1st owner,479000
4,MG,HECTOR,63570,Petrol,Auto,1st owner,1144000
3,Hyundai,Creta,30570,Diesel,Manual,1st owner,944999
6,Ford,Ecosport,62640,Petrol,Auto,2nd owner,480000
7,Maruti,Alto K10,37960,Petrol,Manual,1st owner,293000
4,Tata,Harrier,44380,Diesel,Auto,1st owner,1260000
9,Hyundai,Creta,72450,Petrol,Manual,1st owner,472000
3,Renault,Kwid,28280,Petrol,Auto,1st owner,362000
4,Tata,Tiago,42060,Petrol,Auto,1st owner,486000
8,Maruti,Alto K10,20980,Petrol,Auto,1st owner,308000
11,Hyundai,Elite i20,21650,Petrol,Manual,1st owner,342000
2,Mahindra,SCORPIO-N,33080,Diesel,Manual,1st owner,1363000
7,Tata,NEXON,33420,Petrol,Manual,1st owner,455000
8,Hyundai,Creta,98090,Petrol,Auto,1st owner,577000
5,Tata,Harrier,67120,Diesel,Manual,1st owner,949000
6,Tata,Tiago,48600,Petrol,Manual,1st owner,378000
1,Renault,Kiger,15910,Petrol,Manual,1st owner,579000
3,Tata,NEXON,31620,Petrol,Auto,2nd owner,746000
11,Honda,Mobilio,40890,Petrol,Manual,1st owner,363000
5,Maruti,Baleno,67660,Petrol,Manual,1st owner,513000
6,Honda,City,52960,Petrol,Manual,1st owner,580000
3,Maruti,Alto,51180,CNG,Manual,1st owner,371000
7,Maruti,Dzire,79830,Petrol,Auto,1st owner,443000
10,Honda,Amaze,16200,Petrol,Manual,1st owner,276000
5,Hyundai,GRAND I10 NIOS,27410,Petrol,Auto,1st owner,555000
9,Hyundai,Creta,38890,Petrol,Manual,1st owner,518000
9,Hyundai,Grand i10,54640,Petrol,Manual,1st owner,375000
7,Maruti,Swift,74070,Petrol,Auto,1st owner,437000
2,MG,ASTOR,67280,Petrol,Auto,1st owner,1039000
2,Mahindra,SCORPIO-N,12340,Diesel,Auto,1st owner,1593000
3,Maruti,S PRESSO,48660,Petrol,Manual,1st owner,347000
7,Maruti,Ciaz,72440,Petrol,Auto,1st owner,466000
2,Tata,TIGOR,8090,CNG,Manual,1st owner,685000
8,Maruti,Ertiga,19650,Petrol,Manual,1st owner,596000
9,Maruti,Swift Dzire,89250,Petrol,Manual,1st owner,346000
8,Maruti,Dzire,13480,Petrol,Manual,1st owner,465000
7,Hyundai,Creta,44440,Petrol,Auto,1st owner,847000
3,Tata,Harrier,52600,Diesel,Manual,1st owner,1150000
4,Maruti,New Wagon-R,38010,Petrol,Manual,1st owner,415000
6,Ford,Ecosport,73030,Petrol,Manual,2nd owner,476000
7,Maruti,Baleno,95430,Petrol,Manual,2nd owner,359000
3,MG,ASTOR,70230,Petrol,Manual,1st owner,1099000
9,Maruti,Baleno,64410,Petrol,Manual,1st owner,329000
6,Hyundai,VENUE,57780,Petrol,Auto,1st owner,680000
10,Hyundai,Elite i20,48870,Petrol,Manual,1st owner,342000
9,Hyundai,Grand i10,74520,Petrol,Manual,1st owner,300000
5,Renault,Kwid,58670,Petrol,Auto,1st owner,316000
6,Honda,Amaze,41250,CNG,Auto,2nd owner,574000
8,Maruti,IGNIS,32090,Petrol,Auto,1st owner,401000
2,Mahindra,XUV300,38270,Petrol,Auto,1st owner,848000
7,Ford,Ecosport,74990,Petrol,Auto,1st owner,632000
8,Maruti,Baleno,32229,Petrol,Manual,1st owner,400000
9,Maruti,Baleno,44920,Petrol,Manual,1st owner,328000
9,Honda,Amaze,40850,Petrol,Manual,1st owner,314000
4,Maruti,Celerio,28230,Petrol,Manual,1st owner,409999
7,Maruti,Celerio,40540,CNG,Manual,1st owner,391000
7,Honda,WR-V,65870,Petrol,Manual,1st owner,459999
7,Hyundai,Grand i10,47910,CNG,Auto,1st owner,425000
11,Skoda,Rapid,69770,Petrol,Manual,2nd owner,319000
4,Honda,City,60990,Petrol,Auto,1st owner,850000
11,Maruti,Wagon R 1.0,51030,Petrol,Manual,1st owner,218000
11,Maruti,Wagon R 1.0,31980,Petrol,Manual,1st owner,231999
6,Hyundai,Verna,40410,Petrol,Manual,1st owner,773000
6,Tata,NEXON,88250,Diesel,Manual,1st owner,553000
4,Maruti,Baleno,75140,Petrol,Manual,2nd owner,495000
9,Maruti,Wagon R 1.0,61670,Petrol,Auto,2nd owner,262000
11,Maruti,Wagon R 1.0,8260,Petrol,Manual,2nd owner,202999
9,Hyundai,Creta,120000,CNG,Manual,1st owner,505999
4,Maruti,S PRESSO,64450,CNG,Manual,1st owner,370000
12,Hyundai,i20,33180,Petrol,Manual,1st owner,235000
5,Tata,NEXON,80900,Petrol,Auto,1st owner,508000
6,Renault,Kwid,38030,Petrol,Manual,2nd owner,231000
8,Maruti,Wagon R 1.0,53080,CNG,Manual,1st owner,330000
4,Renault,Kiger,74640,CNG,Manual,1st owner,451000
4,Skoda,KUSHAQ,54780,Petrol,Auto,1st owner,965000
7,Maruti,Baleno,62900,Petrol,Manual,1st owner,443000
6,Tata,NEXON,25790,Petrol,Auto,1st owner,644000
7,Renault,Duster,49640,Petrol,Auto,1st owner,528000
4,MG,ASTOR,57080,Petrol,Auto,2nd owner,947000
3,Maruti,New Wagon-R,54130,Petrol,Auto,1st owner,454000
11,Ford,Ecosport,63690,Petrol,Manual,1st owner,336000
12,Maruti,Wagon R 1.0,63390,CNG,Manual,1st owner,178000
7,Tata,TIGOR,44470,Petrol,Manual,1st owner,411000
10,Hyundai,Elite i20,79170,Diesel,Manual,2nd owner,339000
9,Maruti,Celerio,85230,Petrol,Manual,1st owner,330000
5,Maruti,New Wagon-R,75470,Petrol,Manual,2nd owner,350000
12,Ford,Ecosport,130000,Diesel,Manual,3rd owner,336000
8,Maruti,Ciaz,120000,Diesel,Manual,3rd owner,408000
12,Toyota,Etios,100000,Diesel,Manual,1st owner,338000
11,Hyundai,Grand i10,140000,Diesel,Manual,1st owner,236000
13,Hyundai,Verna,170000,Diesel,Manual,3rd owner,300000
4,Tata,Harrier,98200,Diesel,Manual,1st owner,1390000
15,Maruti,Zen Estilo,79780,Petrol,Manual,2nd owner,123000
11,Hyundai,Sonata,88640,Petrol,Manual,2nd owner,542000
15,Maruti,Alto K10,140000,Petrol,Manual,3rd owner,126000
13,Hyundai,i10,100000,Petrol,Manual,1st owner,273000
2,Tata,Tiago,5370,Petrol,Manual,1st owner,689000
14,Hyundai,i10,35560,Petrol,Manual,2nd owner,100000
11,Toyota,Fortuner,190000,Diesel,Manual,4th owner,899000
13,Skoda,Yeti,130000,Diesel,Manual,3rd owner,222000
6,Maruti,Alto,160000,Petrol,Manual,2nd owner,250000
2,Hyundai,GRAND I10 NIOS,29280,Petrol,Manual,1st owner,620000
11,Maruti,Swift,92500,Diesel,Manual,1st owner,250000
11,Maruti,Ertiga,160000,Diesel,Manual,2nd owner,542000
3,Renault,TRIBER,76610,Petrol,Manual,1st owner,445000
1,Renault,TRIBER,1230,Petrol,Manual,1st owner,865000
7,Ford,FREESTYLE,110000,Diesel,Manual,1st owner,441000
11,Toyota,Corolla Altis,85330,Diesel,Manual,3rd owner,513999
12,Nissan,Terrano,79830,Diesel,Manual,3rd owner,250000
9,Ford,Endeavour,250000,Diesel,Auto,2nd owner,1695000
4,Tata,ALTROZ,55250,Petrol,Auto,1st owner,650000
11,Honda,City,140000,Diesel,Manual,3rd owner,389000
7,Hyundai,Creta,150000,Diesel,Auto,1st owner,1097000
4,Mahindra,XUV300,63480,Diesel,Auto,1st owner,1100000
3,Maruti,BREZZA,18810,Petrol,Manual,1st owner,981000
2,Hyundai,NEW I20,37250,Petrol,Manual,1st owner,910000
13,Mahindra,XUV500,82000,Diesel,Manual,3rd owner,243000
4,Maruti,Ertiga,86530,Petrol,Manual,1st owner,905000
14,Hyundai,Santro Xing,200000,Petrol,Manual,2nd owner,61000
10,Maruti,Alto 800,200000,Petrol,Manual,2nd owner,158000
13,Volkswagen,Polo,97640,Diesel,Manual,3rd owner,100000
2,MG,ASTOR,30000,Petrol,Auto,3rd owner,900000
13,Hyundai,Verna,120000,Diesel,Manual,1st owner,381000
4,Hyundai,VENUE,72540,Diesel,Manual,1st owner,890000
11,Tata,Nano,52820,Petrol,Manual,3rd owner,110000
14,Toyota,Etios,100000,Diesel,Manual,4th owner,223000
8,Honda,City,79470,Petrol,Manual,2nd owner,550000
3,Tata,ALTROZ,29210,Petrol,Manual,1st owner,700000
3,Maruti,Swift,68890,Petrol,Manual,1st owner,661000
9,Hyundai,Creta,250000,Diesel,Manual,1st owner,700000
5,Maruti,Celerio X,20450,Petrol,Manual,1st owner,542000
7,Skoda,Rapid,180000,Diesel,Auto,2nd owner,877999
2,Mahindra,XUV700,39040,Petrol,Auto,2nd owner,2386000
4,KIA,SONET,63080,Diesel,Manual,1st owner,1141000
4,Maruti,Vitara Brezza,77860,Petrol,Manual,1st owner,611000
13,Maruti,Swift,170000,Diesel,Manual,2nd owner,254999
14,Toyota,Innova,270000,Diesel,Manual,2nd owner,425000
2,MG,HECTOR,39470,Petrol,Auto,1st owner,1900000
12,Volkswagen,Polo,200000,Diesel,Manual,3rd owner,380000
4,Hyundai,Creta,94710,Petrol,Auto,1st owner,1400000
6,Volkswagen,Ameo,86220,Diesel,Manual,2nd owner,594000
0,Maruti,New Wagon-R,6250,Petrol,Manual,1st owner,650000
7,Volkswagen,Vento,100000,Petrol,Manual,1st owner,602000
3,Hyundai,VENUE,17910,Petrol,Auto,1st owner,1150000
5,MG,HECTOR PLUS,24650,Petrol,Manual,1st owner,1475000
12,Audi,Q5,100000,Diesel,Auto,1st owner,1647000
11,Nissan,Terrano,160000,Diesel,Manual,4th owner,300000
13,Tata,Nano,57790,Petrol,Manual,1st owner,94000
9,Maruti,Alto 800,130000,Petrol,Manual,2nd owner,254000
14,Chevrolet,Beat,79700,Diesel,Manual,5th owner,79000
7,Maruti,Baleno,31710,Petrol,Manual,2nd owner,630000
1,Volkswagen,TAIGUN,14120,Petrol,Auto,1st owner,1950000
14,Maruti,Wagon R 1.0,73030,Petrol,Manual,3rd owner,214000
3,Mahindra,XUV300,13090,Petrol,Auto,1st owner,1375000
8,Ford,Figo Aspire,65620,Petrol,Manual,3rd owner,295000
5,Tata,Tiago,43510,Petrol,Manual,1st owner,418000
13,Skoda,Rapid,130000,Diesel,Manual,4th owner,223000
5,Tata,ALTROZ,39570,Petrol,Manual,1st owner,535000
13,Hyundai,Eon,56650,Petrol,Manual,3rd owner,133000
5,Tata,TIGOR,36500,Petrol,Auto,1st owner,520000
15,Tata,Safari,110000,Diesel,Manual,2nd owner,110000
15,Tata,Manza,59210,Petrol,Manual,1st owner,70000
6,Hyundai,Elite i20,58920,Petrol,Manual,1st owner,550000
13,Mahindra,Xylo,160000,Diesel,Manual,2nd owner,235000
14,Maruti,Alto,78480,Petrol,Manual,2nd owner,125000
8,Honda,BR-V,28510,Petrol,Manual,1st owner,750000
8,Hyundai,Elite i20,69620,Petrol,Manual,2nd owner,638000
6,Maruti,Ertiga,50920,Petrol,Manual,2nd owner,810000
8,Maruti,Ciaz,95010,Diesel,Manual,1st owner,757000
5,Tata,ALTROZ,23770,Petrol,Manual,2nd owner,637000
15,Chevrolet,Spark,80910,Petrol,Manual,5th owner,70000
15,Maruti,Alto,53180,Petrol,Manual,3rd owner,145000
14,Maruti,Eeco,62520,Petrol,Manual,1st owner,120000
10,Maruti,Swift,94900,Diesel,Manual,2nd owner,430000
4,Maruti,S PRESSO,54780,Petrol,Manual,2nd owner,374000
6,Maruti,Baleno,70460,Petrol,Manual,1st owner,556000
6,Honda,Amaze,100000,Petrol,Manual,2nd owner,659000
8,Honda,Jazz,56070,Petrol,Manual,1st owner,475000
7,Maruti,Alto K10,36810,Petrol,Auto,2nd owner,360000
10,Maruti,Alto K10,37030,Petrol,Auto,3rd owner,320000
13,Hyundai,Verna,120000,Diesel,Manual,3rd owner,312000
9,Maruti,Baleno,110000,Petrol,Manual,1st owner,499000
14,Chevrolet,Beat,190000,Diesel,Manual,1st owner,118000
6,Hyundai,Verna,36870,Petrol,Manual,1st owner,800000
9,Hyundai,Verna,61670,Petrol,Auto,3rd owner,500000
1,Hyundai,Verna,7940,Petrol,Manual,1st owner,1600000
7,Tata,NEXON,100000,Diesel,Auto,1st owner,600000
5,Tata,ALTROZ,36200,Petrol,Manual,2nd owner,600000
4,Tata,Harrier,39240,Diesel,Auto,1st owner,1660000
13,Nissan,Sunny,61600,Petrol,Manual,1st owner,349000
13,Mahindra,Bolero,69050,Diesel,Manual,1st owner,335000
2,KIA,CARENS,25280,Diesel,Manual,1st owner,1863000
10,Ford,Ecosport,120000,Diesel,Manual,2nd owner,490000
5,Tata,NEXON,89710,Diesel,Manual,1st owner,750000
3,Maruti,S PRESSO,30270,Petrol,Manual,1st owner,554000
7,Toyota,YARIS,62810,Petrol,Auto,1st owner,869000
11,Skoda,Rapid,150000,Diesel,Manual,2nd owner,298000
9,Ford,New Figo,120000,Petrol,Manual,1st owner,363000
10,Toyota,Etios,94740,Diesel,Manual,1st owner,450000
8,Toyota,Etios,40030,Petrol,Manual,2nd owner,600000
2,Honda,City,9770,Petrol,Auto,1st owner,1350000
8,Maruti,Vitara Brezza,59550,Diesel,Manual,1st owner,750000
4,Hyundai,ALCAZAR,11280,Petrol,Auto,1st owner,1830000
2,Maruti,XL6,47270,Petrol,Auto,1st owner,1400000
4,Maruti,Ertiga,54400,Petrol,Auto,1st owner,950000
4,Hyundai,VENUE,32119,Petrol,Manual,1st owner,830000
8,Mercedes,Benz C Class,68500,Diesel,Auto,3rd owner,1900000
